Month,pr,r20mm,r50mm,hurs,tasmin,tas,hd35,rx5day
1981-02,245.68,1.95,0.09,86.48,21.88,24.56,0.01,76.7
1981-03,277.98,2.49,0.19,86.58,21.94,24.72,0.0,84.61
1981-04,309.21,3.11,0.28,87.91,22.2,24.83,0.0,98.95
1981-05,276.32,1.91,0.29,87.81,22.39,24.97,0.0,83.24
1981-06,187.78,1.13,0.19,86.31,21.93,24.75,0.04,64.73
1981-07,234.49,1.73,0.28,86.5,21.55,24.28,0.06,77.07
1981-08,96.99,0.6,0.11,80.49,21.3,24.74,0.25,48.52
1981-09,299.34,3.33,0.42,86.01,21.8,24.49,0.04,102.76
1981-10,285.85,3.13,0.27,85.38,21.95,24.77,0.11,86.53
1981-11,342.93,3.84,0.27,87.43,21.98,24.6,0.02,102.36
1981-12,322.53,3.22,0.23,87.63,22.02,24.51,0.0,101.15
1982-01,284.67,2.74,0.19,86.96,21.79,24.32,0.0,92.56
1982-02,275.49,2.69,0.22,86.94,21.87,24.51,0.0,92.7
1982-03,337.33,3.77,0.21,87.56,21.89,24.51,0.0,98.63
1982-04,309.01,2.84,0.17,87.79,22.19,24.81,0.0,89.87
1982-05,238.52,1.75,0.21,86.73,22.11,24.81,0.0,85.09
1982-06,173.02,1.36,0.21,84.61,21.77,24.63,0.01,72.13
1982-07,82.66,0.38,0.06,80.44,21.03,24.29,0.01,33.72
1982-08,120.43,0.71,0.13,79.91,20.99,24.24,0.04,45.83
1982-09,122.34,0.94,0.08,78.46,21.2,24.69,0.38,50.33
1982-10,174.37,1.29,0.12,80.31,21.36,24.73,0.37,61.61
1982-11,195.1,1.48,0.18,82.61,21.86,25.07,0.41,70.22
1982-12,295.6,2.5,0.21,86.57,22.16,24.92,0.06,90.54
1983-01,302.83,3.24,0.27,87.04,22.24,24.81,0.0,97.09
1983-02,229.14,2.08,0.2,85.32,22.28,25.12,0.01,71.94
1983-03,242.41,2.25,0.25,84.6,22.67,25.6,0.45,77.73
1983-04,280.52,2.76,0.31,85.95,22.65,25.47,0.3,95.15
1983-05,315.0,2.69,0.22,88.48,22.55,25.09,0.01,89.3
1983-06,217.77,1.66,0.22,86.84,22.19,24.86,0.01,75.99
1983-07,202.33,1.48,0.18,85.6,21.71,24.42,0.01,65.28
1983-08,188.88,1.56,0.22,84.16,21.75,24.61,0.03,61.79
1983-09,230.71,2.43,0.29,83.38,21.81,24.77,0.23,78.15
1983-10,291.01,2.87,0.27,85.53,22.07,24.91,0.21,93.15
1983-11,290.51,2.9,0.2,86.28,22.09,24.83,0.01,91.86
1983-12,337.77,3.29,0.21,87.61,21.89,24.44,0.0,99.84
1984-01,331.84,3.23,0.24,87.7,21.6,24.15,0.0,95.07
1984-02,341.32,4.08,0.3,88.12,21.77,24.21,0.01,105.78
1984-03,365.07,4.09,0.27,88.14,21.95,24.5,0.0,103.64
1984-04,350.15,3.53,0.25,88.34,22.18,24.74,0.01,96.85
1984-05,307.97,2.44,0.22,88.26,22.07,24.63,0.0,83.76
1984-06,216.74,1.6,0.22,86.29,21.71,24.39,0.0,73.04
1984-07,250.11,2.04,0.26,86.58,21.28,23.91,0.0,84.58
1984-08,182.07,1.24,0.2,84.02,21.41,24.41,0.01,63.25
1984-09,296.38,2.93,0.16,86.58,21.37,24.14,0.01,89.75
1984-10,248.28,2.4,0.22,84.93,21.71,24.63,0.04,86.15
1984-11,273.7,2.35,0.19,86.2,21.85,24.66,0.05,86.77
1984-12,334.29,3.53,0.18,87.45,21.82,24.38,0.0,96.07
1985-01,290.3,2.66,0.18,86.57,21.67,24.39,0.01,90.59
1985-02,282.67,3.33,0.39,86.25,22.08,24.86,0.01,116.79
1985-03,307.77,3.07,0.22,87.15,21.94,24.65,0.0,95.29
1985-04,272.06,2.36,0.16,87.34,22.11,24.78,0.0,82.32
1985-05,272.71,2.02,0.23,87.33,22.24,24.93,0.0,84.89
1985-06,183.52,1.24,0.23,85.21,21.57,24.47,0.09,69.94
1985-07,221.98,1.75,0.25,85.28,20.92,23.78,0.09,73.96
1985-08,221.25,1.93,0.22,84.73,21.23,24.05,0.03,67.79
1985-09,262.84,2.52,0.34,84.85,21.35,24.21,0.05,78.9
1985-10,279.6,2.58,0.19,85.37,21.71,24.56,0.1,84.98
1985-11,308.34,2.87,0.17,86.85,21.94,24.68,0.02,88.26
1985-12,304.34,2.44,0.16,87.84,21.73,24.3,0.0,87.59
1986-01,356.69,4.28,0.57,87.41,22.01,24.43,0.01,129.01
1986-02,271.42,2.65,0.21,86.74,21.5,24.21,0.0,91.84
1986-03,402.38,5.16,0.45,88.46,21.83,24.31,0.0,116.17
1986-04,334.69,3.23,0.32,88.17,22.17,24.71,0.0,101.48
1986-05,179.58,1.11,0.13,85.53,22.18,25.04,0.0,77.01
1986-06,212.88,1.36,0.21,86.54,21.9,24.63,0.0,70.77
1986-07,193.72,1.38,0.2,85.18,21.42,24.33,0.05,74.75
1986-08,130.81,0.85,0.19,81.52,21.5,24.66,0.29,53.9
1986-09,217.3,2.19,0.22,83.39,21.56,24.55,0.12,76.94
1986-10,300.61,2.82,0.19,86.12,21.87,24.67,0.08,87.07
1986-11,296.97,3.04,0.19,86.52,21.86,24.57,0.01,96.68
1986-12,273.16,2.24,0.14,86.69,21.94,24.63,0.0,84.52
1987-01,347.91,4.1,0.26,88.43,21.88,24.22,0.0,102.97
1987-02,224.7,1.82,0.14,86.37,21.84,24.54,0.0,74.2
1987-03,295.68,2.77,0.21,86.7,22.06,24.8,0.0,89.14
1987-04,273.89,2.4,0.21,86.92,22.36,25.14,0.0,87.59
1987-05,257.48,2.03,0.17,87.12,22.29,24.98,0.0,84.72
1987-06,165.32,1.09,0.17,85.23,22.31,25.14,0.01,69.38
1987-07,108.12,0.51,0.07,82.03,21.6,24.71,0.05,47.04
1987-08,175.49,1.44,0.16,82.06,21.63,24.57,0.07,60.01
1987-09,185.93,1.81,0.3,80.91,21.88,25.05,0.55,69.5
1987-10,228.11,2.04,0.2,83.17,22.29,25.31,0.6,72.41
1987-11,295.08,2.97,0.26,86.13,22.49,25.22,0.14,98.37
1987-12,385.52,4.6,0.33,88.48,22.45,24.84,0.0,110.63
1988-01,374.76,4.44,0.37,88.43,22.29,24.71,0.0,109.58
1988-02,285.03,2.97,0.27,87.21,22.24,24.85,0.01,99.96
1988-03,401.41,5.43,0.67,87.44,22.72,25.32,0.03,130.31
1988-04,267.57,2.34,0.25,86.51,22.61,25.37,0.01,88.67
1988-05,269.51,2.22,0.26,87.03,22.73,25.42,0.02,86.22
1988-06,199.56,1.4,0.27,85.1,21.91,24.75,0.01,70.66
1988-07,229.13,1.83,0.32,85.52,21.68,24.46,0.01,73.83
1988-08,273.55,2.4,0.28,86.24,21.77,24.44,0.03,80.69
1988-09,265.69,2.55,0.24,85.49,21.95,24.74,0.09,79.27
1988-10,257.11,2.61,0.23,84.78,22.11,25.0,0.11,88.12
1988-11,349.39,4.18,0.39,87.37,22.22,24.74,0.02,111.72
1988-12,288.49,2.67,0.2,86.99,21.72,24.29,0.0,94.73
1989-01,337.8,3.85,0.37,87.36,21.98,24.55,0.01,108.87
1989-02,310.82,3.75,0.2,87.25,21.76,24.32,0.0,98.44
1989-03,308.47,2.99,0.18,87.1,21.75,24.44,0.01,95.16
1989-04,270.59,2.32,0.13,87.28,22.0,24.67,0.0,86.46
1989-05,234.84,1.38,0.09,87.0,22.21,24.95,0.0,69.57
1989-06,228.13,1.74,0.23,86.03,21.74,24.56,0.05,73.94
1989-07,233.46,1.7,0.24,85.77,21.6,24.44,0.04,74.39
1989-08,197.97,1.47,0.21,84.38,21.47,24.32,0.04,66.41
1989-09,239.52,2.11,0.23,84.52,21.52,24.5,0.03,77.39
1989-10,307.07,3.43,0.21,85.64,21.9,24.71,0.08,92.05
1989-11,299.23,2.99,0.18,86.72,22.13,24.8,0.02,93.19
1989-12,300.6,2.73,0.19,87.74,21.9,24.39,0.0,97.67
1990-01,343.68,4.66,0.33,87.69,21.92,24.35,0.0,109.47
1990-02,249.83,2.23,0.18,86.54,22.05,24.78,0.0,82.46
1990-03,261.75,2.37,0.24,86.49,22.17,24.85,0.01,89.24
1990-04,271.48,2.41,0.23,87.18,22.46,25.1,0.0,87.79
1990-05,251.64,1.79,0.16,87.48,22.53,25.12,0.01,80.78
1990-06,175.69,1.35,0.22,85.32,22.05,24.81,0.05,67.73
1990-07,212.13,1.42,0.23,85.63,21.47,24.29,0.01,68.41
1990-08,152.74,1.15,0.16,82.59,21.49,24.54,0.17,64.83
1990-09,212.15,2.26,0.28,83.14,21.63,24.47,0.01,77.4
1990-10,254.35,2.46,0.18,84.42,21.96,24.79,0.25,84.23
1990-11,214.72,1.87,0.11,84.49,22.16,25.09,0.26,78.49
1990-12,333.53,3.46,0.3,87.55,21.99,24.56,0.01,101.57
1991-01,318.49,3.52,0.2,87.43,22.14,24.67,0.02,97.16
1991-02,240.92,2.15,0.18,86.25,22.09,24.75,0.05,84.46
1991-03,313.43,3.15,0.27,87.18,22.1,24.74,0.01,98.86
1991-04,346.99,3.85,0.35,88.42,22.25,24.71,0.0,106.13
1991-05,226.46,1.67,0.17,87.44,22.26,24.65,0.0,79.36
1991-06,133.13,1.21,0.22,84.0,22.01,24.8,0.01,66.11
1991-07,139.16,1.09,0.19,81.78,21.51,24.51,0.03,53.79
1991-08,140.88,1.11,0.19,80.29,21.54,24.62,0.18,53.36
1991-09,114.53,0.8,0.09,78.96,21.49,24.83,0.28,47.57
1991-10,198.8,1.94,0.23,80.78,21.55,24.77,0.82,74.42
1991-11,311.15,3.42,0.28,87.05,21.77,24.33,0.01,90.77
1991-12,374.99,4.37,0.36,88.61,21.89,24.35,0.0,111.55
1992-01,260.39,2.17,0.2,86.58,21.61,24.34,0.0,85.7
1992-02,243.76,2.26,0.19,85.56,21.84,24.73,0.01,82.94
1992-03,298.59,2.99,0.25,86.59,22.12,24.9,0.01,94.52
1992-04,279.62,2.65,0.24,87.36,22.26,24.89,0.0,97.09
1992-05,259.7,2.05,0.25,88.01,22.23,24.77,0.0,82.57
1992-06,177.88,1.3,0.14,85.33,21.96,24.78,0.0,67.83
1992-07,204.8,1.58,0.23,85.07,21.35,24.15,0.0,65.25
1992-08,184.56,1.5,0.25,83.65,21.44,24.47,0.02,74.25
1992-09,227.63,2.02,0.2,84.74,21.54,24.55,0.03,80.3
1992-10,262.74,2.73,0.27,84.48,21.83,24.71,0.02,85.23
1992-11,311.98,3.32,0.21,86.34,21.84,24.64,0.12,94.7
1992-12,351.82,3.98,0.24,87.88,21.8,24.39,0.0,101.7
1993-01,313.33,3.97,0.46,85.96,21.78,24.55,0.0,118.22
1993-02,206.77,1.29,0.11,85.42,21.75,24.67,0.02,70.76
1993-03,317.8,3.38,0.23,86.78,21.72,24.52,0.0,94.84
1993-04,302.77,2.78,0.24,87.32,22.12,24.86,0.0,93.02
1993-05,257.32,2.18,0.23,86.73,22.3,25.07,0.0,82.78
1993-06,201.78,1.59,0.23,85.89,22.07,24.87,0.0,74.45
1993-07,194.87,1.53,0.26,84.91,21.55,24.37,0.0,68.04
1993-08,119.25,0.74,0.09,81.08,21.3,24.56,0.08,48.06
1993-09,190.64,1.65,0.17,82.21,21.45,24.59,0.11,60.6
1993-10,230.22,2.37,0.2,82.8,21.84,24.93,0.32,76.39
1993-11,309.58,3.28,0.23,86.24,22.23,25.02,0.14,96.74
1993-12,340.62,3.61,0.31,87.36,22.35,24.95,0.0,105.91
1994-01,326.25,3.45,0.21,87.49,22.0,24.59,0.0,95.5
1994-02,265.06,2.86,0.25,86.12,22.09,24.87,0.0,97.51
1994-03,420.55,5.96,0.39,88.35,22.04,24.55,0.0,115.34
1994-04,324.06,3.26,0.29,87.36,22.21,24.94,0.0,102.86
1994-05,258.91,2.32,0.35,86.26,22.14,24.92,0.0,91.58
1994-06,213.14,1.7,0.24,85.54,21.77,24.57,0.0,70.49
1994-07,101.53,0.72,0.13,81.16,21.16,24.36,0.01,48.56
1994-08,164.54,1.39,0.21,80.95,21.18,24.36,0.24,54.77
1994-09,109.71,0.82,0.12,78.09,21.36,24.84,0.89,45.79
1994-10,200.01,1.74,0.18,81.31,21.71,25.01,0.88,68.96
1994-11,289.89,2.9,0.2,85.08,22.14,25.12,0.27,86.3
1994-12,327.63,3.64,0.33,86.73,22.2,24.89,0.01,101.51
1995-01,371.78,4.83,0.47,87.58,22.14,24.66,0.0,116.79
1995-02,327.24,3.96,0.35,87.21,22.01,24.67,0.01,109.72
1995-03,355.13,4.34,0.33,87.38,22.21,24.89,0.0,102.07
1995-04,313.72,3.13,0.26,87.3,22.32,25.06,0.0,98.13
1995-05,267.66,2.73,0.39,86.28,22.47,25.32,0.02,98.98
1995-06,248.15,2.01,0.33,86.53,22.32,25.08,0.0,81.89
1995-07,227.46,2.22,0.38,84.94,21.6,24.5,0.0,82.4
1995-08,265.52,2.81,0.52,84.96,21.79,24.5,0.06,85.79
1995-09,241.35,2.59,0.38,83.96,21.94,24.86,0.17,89.12
1995-10,294.47,3.17,0.29,85.42,22.15,24.99,0.08,87.16
1995-11,360.24,4.72,0.27,87.28,22.34,25.01,0.01,106.98
1995-12,311.57,3.04,0.27,86.82,22.12,24.74,0.01,99.52
1996-01,302.16,2.99,0.17,86.96,21.84,24.46,0.01,93.77
1996-02,330.2,3.82,0.31,87.6,21.96,24.48,0.01,105.59
1996-03,280.2,2.68,0.34,85.8,22.37,25.23,0.03,102.03
1996-04,308.79,2.99,0.33,87.05,22.39,25.13,0.0,96.84
1996-05,202.5,1.42,0.18,85.28,22.34,25.29,0.01,73.22
1996-06,228.72,1.82,0.28,86.4,22.16,24.9,0.0,78.8
1996-07,184.51,1.63,0.25,84.43,21.79,24.72,0.02,73.81
1996-08,258.3,2.5,0.31,85.04,21.73,24.61,0.04,85.05
1996-09,219.54,2.06,0.21,83.71,21.98,24.99,0.13,80.88
1996-10,370.26,4.75,0.4,86.92,22.21,24.88,0.04,106.65
1996-11,271.13,2.56,0.17,85.86,22.11,24.95,0.05,88.93
1996-12,320.87,3.73,0.28,86.18,22.12,24.76,0.03,105.47
1997-01,265.11,2.46,0.18,85.79,21.84,24.6,0.01,87.19
1997-02,293.13,3.43,0.29,86.26,22.06,24.75,0.0,98.41
1997-03,221.26,1.37,0.12,84.77,22.19,25.15,0.04,76.59
1997-04,253.65,2.09,0.19,86.08,22.14,25.01,0.0,81.68
1997-05,178.18,1.35,0.22,84.23,22.22,25.3,0.03,77.8
1997-06,97.82,0.4,0.07,81.13,21.72,25.13,0.04,45.24
1997-07,153.97,1.35,0.16,81.66,21.57,24.66,0.16,71.23
1997-08,77.86,0.37,0.04,76.74,21.32,24.98,0.76,30.59
1997-09,104.15,0.72,0.09,76.74,21.48,25.09,0.8,44.2
1997-10,161.08,1.18,0.11,79.18,21.87,25.35,1.17,58.56
1997-11,237.56,2.01,0.18,82.99,22.25,25.36,0.8,78.97
1997-12,293.06,2.71,0.16,85.94,22.52,25.3,0.03,87.37
1998-01,248.93,2.13,0.31,84.67,22.82,25.67,0.14,90.14
1998-02,272.06,3.21,0.39,84.87,22.99,25.82,0.61,97.29
1998-03,302.95,3.32,0.35,84.55,23.01,25.87,0.72,100.26
1998-04,336.19,3.98,0.46,85.86,23.29,26.05,0.74,105.67
1998-05,282.08,2.55,0.38,86.44,23.48,26.14,0.16,99.46
1998-06,269.4,2.37,0.33,86.6,22.79,25.49,0.07,82.93
1998-07,281.15,2.39,0.35,86.49,22.35,25.09,0.04,90.24
1998-08,295.6,3.12,0.48,86.21,22.16,24.85,0.01,89.73
1998-09,279.74,3.11,0.39,85.04,22.33,25.16,0.07,95.67
1998-10,314.46,3.52,0.29,85.95,22.64,25.4,0.07,98.83
1998-11,305.07,3.52,0.25,85.97,22.55,25.24,0.08,96.53
1998-12,338.78,3.78,0.26,87.26,22.31,24.88,0.01,100.51
1999-01,334.15,3.75,0.29,87.31,22.31,24.84,0.03,106.22
1999-02,272.96,2.59,0.19,86.22,22.21,24.88,0.02,90.54
1999-03,374.77,4.49,0.47,86.92,22.35,25.03,0.03,109.27
1999-04,288.37,3.07,0.31,85.66,22.5,25.37,0.05,97.14
1999-05,281.0,2.52,0.17,86.24,22.17,24.94,0.01,83.07
1999-06,221.75,1.69,0.28,85.12,21.78,24.73,0.01,72.68
1999-07,187.74,1.45,0.23,83.95,21.36,24.36,0.02,69.83
1999-08,212.89,2.0,0.24,82.98,21.41,24.44,0.1,73.18
1999-09,227.06,2.36,0.28,82.18,21.57,24.77,0.28,80.59
1999-10,341.72,4.02,0.36,86.24,22.07,24.79,0.07,103.16
1999-11,309.86,3.22,0.23,86.55,22.11,24.86,0.01,96.08
1999-12,326.07,3.78,0.34,86.9,22.28,24.88,0.01,104.63
2000-01,365.21,4.52,0.41,87.22,21.91,24.51,0.03,112.18
2000-02,287.26,3.32,0.3,85.89,22.1,24.87,0.03,94.06
2000-03,305.13,3.3,0.17,85.35,22.12,25.01,0.07,95.84
2000-04,337.5,3.44,0.28,87.08,22.36,25.07,0.01,96.81
2000-05,253.84,1.98,0.27,86.12,22.4,25.27,0.03,89.23
2000-06,270.57,2.67,0.36,87.09,21.86,24.43,0.01,85.03
2000-07,178.49,1.28,0.21,84.03,21.56,24.55,0.08,70.74
2000-08,200.4,1.76,0.3,83.82,21.46,24.44,0.03,76.52
2000-09,210.5,1.83,0.19,83.28,21.8,24.96,0.07,68.63
2000-10,322.33,3.71,0.34,85.9,22.2,24.95,0.06,103.6
2000-11,337.47,3.65,0.42,87.06,22.43,25.1,0.02,108.34
2000-12,278.21,2.74,0.19,86.16,22.45,25.15,0.05,90.85
2001-01,370.07,4.5,0.38,87.46,22.06,24.69,0.02,113.46
2001-02,299.82,3.48,0.43,86.5,22.28,24.89,0.06,108.71
2001-03,327.87,3.71,0.27,86.29,22.26,25.06,0.01,99.63
2001-04,340.63,3.65,0.31,87.42,22.38,25.14,0.01,102.1
2001-05,219.37,1.64,0.16,85.51,22.43,25.34,0.02,73.14
2001-06,199.84,1.3,0.17,85.55,21.89,24.79,0.04,71.32
2001-07,156.9,1.13,0.16,82.43,21.52,24.7,0.14,63.04
2001-08,136.83,1.11,0.11,81.15,21.7,24.85,0.25,59.74
2001-09,261.51,2.63,0.28,84.08,21.9,24.92,0.09,83.86
2001-10,283.07,2.96,0.22,85.04,22.32,25.24,0.15,91.64
2001-11,322.76,3.58,0.24,86.94,22.42,25.06,0.01,99.34
2001-12,308.31,3.28,0.3,86.4,22.15,24.82,0.0,107.46
2002-01,329.83,3.93,0.37,86.95,22.21,24.82,0.01,109.85
2002-02,224.91,2.1,0.21,84.98,22.24,25.04,0.02,79.69
2002-03,334.61,3.75,0.26,87.08,22.32,25.04,0.01,97.6
2002-04,278.01,2.46,0.22,86.31,22.43,25.31,0.0,90.09
2002-05,204.96,1.99,0.23,84.97,22.54,25.47,0.03,91.86
2002-06,201.35,1.94,0.22,85.11,22.11,24.92,0.01,79.59
2002-07,110.97,0.6,0.09,81.95,21.74,24.88,0.04,42.83
2002-08,110.04,0.79,0.1,78.94,21.35,24.75,0.21,44.4
2002-09,159.44,1.37,0.15,80.13,21.71,25.02,0.34,57.99
2002-10,164.39,1.41,0.12,79.38,22.07,25.5,1.15,58.79
2002-11,284.82,2.89,0.25,84.52,22.48,25.39,0.26,92.38
2002-12,305.14,2.94,0.2,86.32,22.46,25.21,0.05,98.51
2003-01,307.52,3.31,0.27,86.5,22.39,24.97,0.0,103.26
2003-02,284.7,3.42,0.26,86.47,22.43,25.04,0.05,102.38
2003-03,314.05,3.42,0.26,85.92,22.34,25.14,0.04,94.66
2003-04,286.21,2.59,0.21,86.55,22.62,25.35,0.01,87.87
2003-05,187.73,1.73,0.21,84.04,22.65,25.61,0.06,85.3
2003-06,143.04,1.05,0.14,81.75,22.07,25.24,0.14,60.97
2003-07,193.95,1.67,0.25,83.47,21.71,24.59,0.04,68.41
2003-08,188.5,1.65,0.23,82.69,21.81,24.8,0.14,65.7
2003-09,219.79,2.21,0.2,83.36,21.91,24.89,0.07,74.18
2003-10,290.87,3.5,0.36,84.35,22.27,25.15,0.15,96.76
2003-11,303.9,3.41,0.29,85.64,22.5,25.26,0.09,99.76
2003-12,353.1,4.27,0.39,87.35,22.43,24.9,0.01,110.54
2004-01,315.44,3.17,0.26,86.95,22.44,25.01,0.03,95.4
2004-02,263.87,2.74,0.2,86.06,22.45,25.07,0.02,87.72
2004-03,296.46,3.42,0.24,85.92,22.62,25.37,0.04,99.82
2004-04,259.76,2.16,0.22,86.16,22.66,25.47,0.01,80.31
2004-05,238.9,2.28,0.32,85.21,22.64,25.55,0.07,92.62
2004-06,111.87,0.79,0.06,82.29,21.9,24.96,0.13,52.93
2004-07,198.92,1.33,0.12,84.81,21.56,24.31,0.02,63.94
2004-08,77.64,0.55,0.1,78.61,21.3,24.72,0.2,37.14
2004-09,229.5,2.36,0.3,82.44,21.77,24.78,0.3,74.71
2004-10,184.15,1.84,0.14,81.29,22.1,25.33,0.57,71.67
2004-11,296.25,3.11,0.34,85.24,22.45,25.3,0.25,99.23
2004-12,322.93,3.24,0.28,86.96,22.44,25.03,0.05,97.97
2005-01,263.82,2.71,0.19,85.81,22.44,25.06,0.01,91.0
2005-02,253.51,2.45,0.21,85.57,22.54,25.32,0.03,83.92
2005-03,306.16,3.39,0.28,85.57,22.63,25.42,0.06,103.61
2005-04,289.36,3.26,0.35,86.19,22.68,25.35,0.02,109.72
2005-05,247.22,2.16,0.24,85.83,22.65,25.31,0.01,82.2
2005-06,199.68,1.57,0.19,85.27,22.38,25.22,0.05,69.56
2005-07,196.95,1.47,0.22,84.64,21.96,24.78,0.06,68.01
2005-08,169.67,1.35,0.17,82.69,21.89,24.91,0.17,64.08
2005-09,189.17,1.78,0.23,82.28,22.17,25.29,0.29,70.47
2005-10,340.43,4.17,0.38,85.69,22.4,25.14,0.09,104.82
2005-11,317.2,3.66,0.29,86.17,22.45,25.11,0.03,103.6
2005-12,348.05,3.78,0.26,87.23,22.37,24.88,0.01,102.8
2006-01,329.4,4.01,0.41,86.42,22.35,24.93,0.03,113.0
2006-02,322.58,3.82,0.31,86.66,22.51,25.15,0.01,106.88
2006-03,296.67,3.35,0.36,85.62,22.48,25.29,0.03,100.87
2006-04,306.84,3.09,0.19,86.88,22.49,25.14,0.04,93.67
2006-05,241.23,1.76,0.17,86.12,22.45,25.27,0.0,76.12
2006-06,251.6,2.33,0.37,86.12,22.08,24.73,0.0,84.17
2006-07,148.66,1.07,0.21,82.82,21.91,24.89,0.03,55.75
2006-08,120.2,0.93,0.13,79.64,21.5,24.72,0.29,50.21
2006-09,175.82,1.76,0.26,80.65,21.71,24.86,0.52,67.61
2006-10,151.69,1.25,0.13,79.12,22.19,25.47,0.94,54.82
2006-11,225.74,1.8,0.12,82.78,22.49,25.56,0.56,72.51
2006-12,367.6,4.42,0.59,86.11,22.78,25.47,0.09,130.2
2007-01,327.76,3.93,0.45,86.18,22.75,25.29,0.05,117.05
2007-02,271.88,2.84,0.23,85.66,22.39,25.12,0.02,94.43
2007-03,306.69,3.55,0.26,85.29,22.44,25.29,0.02,97.96
2007-04,356.09,3.94,0.42,86.94,22.65,25.34,0.01,106.82
2007-05,253.41,2.15,0.28,85.82,22.7,25.53,0.0,87.02
2007-06,267.09,2.52,0.42,86.25,22.52,25.23,0.01,93.08
2007-07,203.83,1.97,0.3,84.45,21.86,24.65,0.02,83.48
2007-08,215.86,1.85,0.31,83.5,21.71,24.61,0.03,75.27
2007-09,212.9,2.42,0.38,82.49,21.9,24.93,0.15,83.89
2007-10,279.28,2.96,0.29,83.95,22.29,25.28,0.26,90.51
2007-11,283.44,2.78,0.24,85.41,22.37,25.17,0.05,93.34
2007-12,343.55,4.07,0.47,86.34,22.47,25.13,0.04,112.0
2008-01,273.46,2.35,0.28,85.1,22.42,25.22,0.03,99.37
2008-02,257.3,2.9,0.23,84.85,22.35,25.07,0.03,98.87
2008-03,375.65,4.75,0.36,86.85,22.09,24.78,0.03,109.73
2008-04,330.66,3.61,0.42,86.56,22.3,25.03,0.0,105.9
2008-05,206.14,1.59,0.3,83.94,22.12,25.16,0.01,79.98
2008-06,234.05,2.13,0.38,85.21,21.94,24.76,0.0,83.46
2008-07,219.51,2.02,0.34,84.16,21.6,24.46,0.06,73.24
2008-08,268.26,2.62,0.39,84.33,21.69,24.55,0.04,85.11
2008-09,249.24,2.79,0.33,83.78,21.98,24.96,0.06,87.56
2008-10,317.42,3.62,0.41,85.34,22.37,25.2,0.07,104.35
2008-11,367.72,4.35,0.39,86.82,22.64,25.27,0.02,106.73
2008-12,368.23,4.51,0.41,87.16,22.51,24.98,0.02,110.47
2009-01,294.65,2.84,0.25,86.05,22.4,24.99,0.06,98.63
2009-02,285.29,3.56,0.28,85.62,22.37,25.05,0.02,102.17
2009-03,322.78,3.54,0.21,85.93,22.27,25.06,0.02,95.4
2009-04,277.38,2.69,0.35,85.52,22.77,25.63,0.03,97.3
2009-05,230.12,1.75,0.19,84.96,22.7,25.65,0.06,80.31
2009-06,181.31,1.37,0.26,83.92,22.3,25.3,0.05,66.5
2009-07,153.55,1.15,0.14,81.99,21.84,24.91,0.11,58.03
2009-08,169.28,1.47,0.25,81.05,22.06,25.22,0.39,60.22
2009-09,148.68,1.46,0.2,79.46,22.39,25.74,1.34,62.1
2009-10,243.46,2.45,0.24,82.59,22.4,25.47,0.2,81.82
2009-11,319.08,3.93,0.4,84.89,22.74,25.5,0.18,107.34
2009-12,332.38,3.64,0.35,85.98,22.72,25.36,0.03,102.23
2010-01,326.51,3.52,0.34,86.15,22.64,25.21,0.02,102.99
2010-02,270.38,2.85,0.32,85.24,23.0,25.77,0.09,93.35
2010-03,369.33,4.6,0.5,86.1,22.98,25.67,0.05,113.04
2010-04,330.68,3.73,0.39,86.39,23.23,25.98,0.03,102.82
2010-05,320.4,3.02,0.46,86.82,23.48,26.14,0.06,98.91
2010-06,270.54,2.5,0.4,86.21,22.78,25.46,0.01,92.9
2010-07,285.3,2.86,0.41,86.27,22.37,25.04,0.04,90.3
2010-08,286.92,2.83,0.48,85.48,22.38,25.16,0.06,99.73
2010-09,324.49,3.64,0.42,85.95,22.46,25.2,0.07,99.28
2010-10,327.45,4.04,0.41,84.9,22.59,25.43,0.08,110.49
2010-11,339.72,3.9,0.3,86.24,22.63,25.29,0.02,100.12
2010-12,315.48,3.39,0.29,85.99,22.39,25.04,0.02,96.12
2011-01,300.81,3.01,0.25,85.99,22.28,24.91,0.05,95.05
2011-02,251.59,2.65,0.24,84.96,22.35,25.14,0.05,86.08
2011-03,340.51,4.05,0.29,86.18,22.41,25.08,0.03,101.47
2011-04,331.4,3.66,0.3,86.51,22.61,25.27,0.01,106.77
2011-05,278.03,2.59,0.41,85.81,22.75,25.5,0.07,98.53
2011-06,198.08,1.7,0.3,84.47,22.27,25.04,0.01,75.93
2011-07,166.05,1.46,0.31,83.21,21.83,24.81,0.05,69.48
2011-08,171.56,1.56,0.24,81.6,21.85,24.87,0.19,64.87
2011-09,245.88,2.84,0.44,82.81,22.1,25.04,0.29,82.66
2011-10,278.05,2.87,0.24,84.26,22.41,25.26,0.1,92.07
2011-11,328.01,3.6,0.39,85.82,22.65,25.35,0.04,105.19
2011-12,366.95,4.38,0.52,86.82,22.79,25.27,0.04,114.23
2012-01,292.49,3.3,0.24,85.49,22.49,25.19,0.02,93.8
2012-02,315.74,3.47,0.3,86.0,22.41,25.11,0.03,100.88
2012-03,335.58,4.42,0.46,85.49,22.54,25.23,0.02,113.42
2012-04,321.38,3.51,0.28,86.01,22.57,25.35,0.01,97.13
2012-05,263.84,2.38,0.35,85.37,22.65,25.46,0.02,88.0
2012-06,187.7,1.7,0.33,83.73,22.2,25.15,0.07,76.14
