Month,pr,r20mm,r50mm,hurs,tasmin,tas,hd35,rx5day
2010-02,13.75,0.01,0.0,67.22,20.77,26.53,6.47,8.96
2010-03,19.95,0.04,0.0,62.12,22.09,27.88,14.72,12.7
2010-04,58.95,0.25,0.0,64.54,24.96,29.98,19.76,28.89
2010-05,125.98,0.73,0.03,72.09,25.97,29.72,15.32,50.73
2010-06,192.77,1.65,0.11,77.41,25.4,28.63,7.78,73.14
2010-07,231.0,2.01,0.11,81.39,24.78,27.65,2.01,75.37
2010-08,323.27,3.95,0.23,85.13,24.21,26.78,0.15,93.58
2010-09,252.9,2.25,0.03,84.49,24.25,26.96,0.08,82.03
2010-10,261.94,3.4,0.4,83.09,23.21,25.95,0.03,126.34
2010-11,73.94,0.81,0.24,74.6,20.69,24.71,0.0,34.63
2010-12,63.7,0.67,0.11,75.22,19.43,23.86,0.02,31.02
2011-01,25.23,0.19,0.0,70.56,17.74,22.63,0.0,12.18
2011-02,26.71,0.1,0.01,68.53,19.63,25.23,2.0,18.35
2011-03,160.65,2.13,0.48,72.57,20.67,24.87,3.76,96.61
2011-04,132.25,0.94,0.04,74.72,23.32,27.4,5.24,60.67
2011-05,229.24,2.3,0.08,80.88,24.49,27.52,2.11,76.93
2011-06,220.89,1.79,0.12,81.91,24.77,27.38,0.35,78.04
2011-07,270.89,3.07,0.4,82.52,24.32,27.02,1.22,98.17
2011-08,290.09,3.46,0.21,84.32,24.11,26.67,0.2,114.48
2011-09,352.13,5.24,0.43,85.54,24.15,26.5,0.02,110.67
2011-10,169.45,1.75,0.12,82.6,23.08,25.97,0.0,79.82
2011-11,34.14,0.24,0.01,75.15,20.9,25.17,0.03,17.25
2011-12,29.87,0.25,0.07,71.85,18.03,22.72,0.0,12.32
2012-01,60.69,0.39,0.07,73.77,19.43,24.17,0.01,33.56
2012-02,30.1,0.18,0.01,69.37,20.24,25.89,4.84,21.72
2012-03,62.67,0.39,0.01,68.01,22.12,27.27,8.76,33.69
2012-04,94.51,0.32,0.01,71.71,24.04,28.4,11.24,36.51
2012-05,221.21,2.22,0.14,78.95,24.77,27.91,5.47,77.41
2012-06,167.09,1.33,0.05,79.92,24.83,27.5,0.68,63.21
2012-07,219.89,2.25,0.02,81.96,24.27,26.92,0.75,72.96
2012-08,234.8,2.22,0.14,82.09,24.16,26.81,0.6,81.66
2012-09,295.26,3.53,0.19,84.3,24.02,26.71,0.07,98.42
2012-10,113.01,0.8,0.02,79.75,23.13,26.7,0.25,61.68
2012-11,95.53,0.63,0.0,79.79,22.9,26.56,0.84,37.52
2012-12,35.52,0.29,0.03,74.9,20.34,25.08,0.27,19.69
2013-01,28.03,0.19,0.0,71.37,18.59,23.9,0.09,23.56
2013-02,26.02,0.18,0.06,68.46,21.17,26.53,5.81,23.31
2013-03,32.68,0.19,0.02,65.14,22.22,27.82,13.94,21.2
2013-04,89.93,0.75,0.1,66.91,24.38,29.19,16.08,46.76
2013-05,151.08,0.53,0.0,74.94,24.97,28.67,10.23,49.86
2013-06,215.42,2.3,0.18,80.19,24.73,27.62,2.26,79.87
2013-07,283.63,3.44,0.22,82.67,24.29,26.88,0.91,95.51
2013-08,231.78,2.31,0.07,82.9,24.15,26.81,0.27,78.08
2013-09,343.69,4.73,0.62,85.16,23.95,26.5,0.26,122.87
2013-10,165.52,1.93,0.2,81.41,22.72,25.9,0.03,83.41
2013-11,83.71,0.76,0.21,78.18,21.81,25.56,0.01,48.23
2013-12,35.05,0.45,0.07,74.05,16.34,21.11,0.0,27.68
2014-01,4.31,0.02,0.0,68.27,15.58,21.57,0.0,2.68
2014-02,5.78,0.0,0.0,66.51,18.93,25.02,1.57,3.77
2014-03,22.84,0.05,0.0,64.54,22.09,27.85,15.19,16.88
2014-04,99.77,0.48,0.0,71.04,24.21,28.71,13.98,41.44
2014-05,146.1,0.77,0.01,74.85,25.14,28.82,11.49,47.58
2014-06,205.91,2.01,0.1,79.74,25.2,28.06,4.4,67.21
2014-07,259.87,2.85,0.08,82.01,24.72,27.35,1.78,76.99
2014-08,266.02,2.8,0.1,83.36,24.22,26.92,0.67,89.05
2014-09,222.57,2.1,0.15,83.48,24.12,26.95,0.36,79.81
2014-10,147.19,1.11,0.1,81.29,23.08,26.36,0.1,58.53
2014-11,76.11,0.58,0.05,78.75,21.86,25.83,0.26,41.21
2014-12,37.68,0.39,0.04,72.34,18.85,23.56,0.04,18.07
2015-01,30.36,0.36,0.02,69.32,17.02,22.53,0.04,27.11
2015-02,18.18,0.05,0.0,67.1,19.12,24.89,2.41,12.52
2015-03,40.82,0.1,0.0,67.83,22.7,27.89,12.91,25.34
2015-04,78.97,0.46,0.01,66.8,23.56,28.56,13.54,39.11
2015-05,117.0,0.57,0.03,72.65,25.5,29.27,14.91,45.86
2015-06,169.54,1.5,0.12,75.11,25.17,28.59,8.47,72.14
2015-07,279.16,3.53,0.21,79.92,24.8,27.59,4.46,89.4
2015-08,238.3,2.25,0.12,81.76,24.57,27.36,1.6,85.06
2015-09,241.58,2.49,0.26,83.41,24.43,27.22,0.89,93.64
2015-10,162.87,1.56,0.1,81.93,23.27,26.48,0.21,78.1
2015-11,73.46,0.37,0.03,78.6,22.69,26.5,0.65,29.26
2015-12,35.0,0.2,0.02,74.86,20.31,24.89,0.48,21.22
2016-01,38.4,0.13,0.0,72.63,18.68,23.87,1.01,25.46
2016-02,10.9,0.06,0.0,64.1,18.13,24.26,2.79,7.4
2016-03,10.6,0.04,0.0,61.42,22.39,28.32,16.1,10.5
2016-04,20.34,0.03,0.0,60.25,25.66,30.92,23.92,13.77
2016-05,159.73,1.63,0.12,71.42,25.69,29.66,16.24,72.22
2016-06,226.27,2.25,0.14,79.86,24.95,27.95,4.22,84.78
2016-07,239.8,2.15,0.14,83.32,24.42,27.21,1.05,79.66
2016-08,254.33,2.44,0.21,82.74,24.77,27.4,1.08,82.38
2016-09,282.9,3.35,0.34,84.58,24.36,26.95,0.32,97.79
2016-10,194.48,1.78,0.16,83.56,23.99,26.86,0.07,69.45
2016-11,95.23,0.87,0.11,79.92,22.26,25.97,0.11,68.98
2016-12,68.43,0.71,0.28,74.1,19.77,24.16,0.1,38.79
2017-01,82.57,0.94,0.15,74.68,20.19,24.52,0.03,49.24
2017-02,14.18,0.04,0.0,65.12,18.93,24.99,2.83,9.74
2017-03,70.05,0.48,0.0,67.15,22.16,27.54,10.55,41.3
2017-04,104.33,0.87,0.07,71.66,24.03,28.34,10.69,48.59
2017-05,264.1,2.91,0.32,80.39,24.77,28.0,5.27,101.85
2017-06,194.63,1.57,0.04,80.99,24.92,27.81,1.43,67.11
2017-07,320.42,3.78,0.57,84.3,24.38,26.88,0.17,117.91
2017-08,255.86,2.73,0.15,83.51,24.66,27.33,0.79,86.81
2017-09,233.32,2.05,0.21,83.9,24.52,27.4,0.91,86.45
2017-10,212.72,2.04,0.25,82.99,23.52,26.51,0.05,86.96
2017-11,102.56,1.0,0.24,78.04,21.98,25.52,0.29,50.66
2017-12,47.01,0.42,0.02,73.93,18.83,23.31,0.04,43.87
2018-01,47.37,0.27,0.01,74.14,19.36,24.18,0.27,22.96
2018-02,27.94,0.09,0.0,69.8,19.25,24.65,1.85,21.73
2018-03,44.71,0.13,0.01,68.94,21.79,26.95,6.7,24.45
2018-04,122.42,1.21,0.08,72.73,23.22,27.64,8.71,64.73
2018-05,202.93,1.53,0.03,79.93,24.37,27.74,3.3,68.07
2018-06,230.08,2.2,0.24,81.52,24.85,27.55,1.45,83.04
2018-07,315.68,4.41,0.46,83.1,24.69,27.08,0.93,105.12
2018-08,288.19,3.4,0.27,83.76,24.35,26.78,0.27,85.18
2018-09,215.56,2.07,0.1,82.78,24.07,27.13,0.81,77.94
2018-10,135.33,1.05,0.05,80.08,23.35,26.84,0.65,61.75
2018-11,63.11,0.52,0.04,76.72,21.77,25.89,0.72,31.56
2018-12,56.97,0.44,0.02,74.84,20.61,25.12,0.84,30.17
2019-01,41.04,0.4,0.12,70.92,19.58,24.6,0.31,39.93
2019-02,15.62,0.03,0.0,66.64,21.01,26.79,8.29,9.64
2019-03,25.07,0.12,0.01,62.51,22.38,28.33,17.65,18.74
2019-04,50.28,0.13,0.0,64.62,24.93,30.08,21.61,22.15
2019-05,170.35,1.33,0.06,74.06,25.55,29.16,12.11,69.94
2019-06,172.45,1.37,0.05,78.47,25.47,28.52,5.7,66.74
2019-07,179.74,2.0,0.08,77.67,24.82,27.9,5.1,74.95
2019-08,385.81,5.6,0.91,83.55,24.55,27.03,0.61,141.18
2019-09,221.75,2.72,0.52,81.79,23.91,26.92,0.3,131.96
2019-10,105.09,0.52,0.0,78.7,23.35,27.07,1.68,42.26
2019-11,45.89,0.18,0.0,74.03,21.04,25.58,0.38,28.46
2019-12,13.67,0.06,0.01,68.23,17.81,23.36,0.35,8.46
2020-01,6.74,0.0,0.0,67.46,19.28,25.15,1.87,4.03
2020-02,8.53,0.04,0.01,61.85,19.66,25.86,4.12,5.75
2020-03,25.13,0.09,0.0,63.23,22.9,28.62,17.56,14.47
2020-04,72.52,0.57,0.03,65.75,24.24,29.12,16.64,38.84
2020-05,114.56,0.73,0.0,71.94,25.77,29.74,16.28,47.62
2020-06,192.95,1.65,0.08,78.93,25.09,28.25,6.05,77.89
2020-07,182.94,1.27,0.02,79.52,24.86,28.1,4.42,76.52
2020-08,261.84,3.09,0.37,83.23,24.54,27.26,1.48,95.59
2020-09,281.56,2.9,0.54,84.22,24.55,27.39,1.0,116.63
2020-10,271.68,3.66,0.56,84.86,22.98,25.58,0.01,96.96
2020-11,52.7,0.36,0.01,75.87,21.49,25.57,0.14,30.37
2020-12,35.53,0.39,0.12,72.32,18.48,23.53,0.07,17.94
2021-01,9.41,0.04,0.0,67.97,16.84,22.64,0.08,5.81
2021-02,14.41,0.14,0.0,64.73,18.89,25.12,3.14,13.05
2021-03,29.34,0.08,0.0,66.32,22.89,28.18,13.47,17.12
2021-04,194.0,2.09,0.09,76.88,24.01,27.73,7.08,75.09
2021-05,139.18,1.11,0.12,76.88,25.18,28.78,9.74,64.22
2021-06,178.49,2.0,0.14,78.37,25.03,28.09,5.59,76.48
2021-07,267.37,3.31,0.32,81.92,24.75,27.51,2.14,101.15
2021-08,218.26,2.05,0.08,81.89,24.68,27.57,2.21,79.39
2021-09,337.55,4.77,0.5,85.91,24.11,26.68,0.12,116.75
2021-10,226.41,2.74,0.29,83.89,23.62,26.46,0.17,98.96
2021-11,100.47,1.15,0.26,78.36,22.06,25.73,0.08,46.24
2021-12,20.38,0.18,0.02,70.95,18.18,23.22,0.0,17.09
2022-01,15.48,0.01,0.0,69.86,18.78,24.37,0.39,12.93
2022-02,82.63,0.81,0.15,72.84,19.98,24.85,0.66,54.36
2022-03,95.0,0.71,0.04,73.4,23.32,27.83,8.55,47.21
2022-04,85.75,0.64,0.08,71.31,23.43,27.8,8.56,52.64
2022-05,250.62,2.83,0.36,80.69,24.38,27.27,1.16,104.29
2022-06,145.86,0.63,0.03,78.63,24.75,27.97,3.59,53.81
2022-07,262.79,3.15,0.2,82.67,24.75,27.57,1.73,95.48
2022-08,267.83,3.2,0.2,83.82,24.34,27.08,0.3,83.35
2022-09,326.86,4.0,0.41,85.7,24.07,26.62,0.09,110.03
2022-10,172.51,2.07,0.27,80.01,22.61,25.89,0.01,94.93
2022-11,99.08,0.79,0.01,78.15,22.0,25.92,0.12,48.66
2022-12,53.92,0.7,0.26,73.96,18.75,23.4,0.0,31.31
2023-01,26.88,0.22,0.06,69.08,17.46,22.94,0.03,16.16
2023-02,21.81,0.16,0.02,67.18,19.95,25.52,2.65,14.48
2023-03,13.44,0.02,0.0,63.94,21.87,27.47,10.75,10.04
2023-04,40.01,0.16,0.0,63.87,25.09,30.17,21.45,22.55
2023-05,130.26,1.25,0.04,72.34,25.66,29.53,14.34,61.92
2023-06,178.55,1.33,0.02,78.44,25.31,28.32,5.39,62.65
2023-07,228.86,2.32,0.17,79.85,25.17,28.08,3.33,85.35
2023-08,193.64,1.67,0.02,81.66,24.97,27.69,3.02,75.61
2023-09,374.47,5.66,0.43,85.81,24.58,27.05,0.77,120.18
2023-10,213.52,2.1,0.13,83.66,24.15,26.98,0.11,85.63
2023-11,76.58,0.73,0.1,77.47,21.99,25.84,0.17,36.97
2023-12,28.41,0.19,0.05,73.34,20.49,25.05,0.39,14.9
